Eruption Number,Volcano Name,Eruption Category,Evidence Type,Evidence Method,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day
20534,St. Helens,Confirmed,Isotopic,14C (calibrated),0,100,,,,,
17419,Fujisan,Confirmed,Correlation,Tephrochronology,2,100,,,,,
14688,Raoul Island,Confirmed,Correlation,Tephrochronology,4,100,,,,,
10569,"Orizaba, Pico de",Confirmed,Isotopic,14C (uncalibrated),3,90,,,,,
13011,Sete Cidades,Confirmed,Isotopic,14C (uncalibrated),4,90,,,,,
12084,Lanin,Confirmed,Correlation,Tephrochronology,0,90,,,,,
13037,Furnas,Confirmed,Isotopic,14C (uncalibrated),5,80,,,,,
18716,Rausudake,Confirmed,Isotopic,14C (calibrated),3,80,,,,,
10050,Vesuvius,Confirmed,Observations,Reported,5,79,10,24,79,10,28
10616,Tacana,Confirmed,Isotopic,14C (calibrated),4,70,,,,,
11526,Cotopaxi,Confirmed,Isotopic,14C (uncalibrated),4,70,,,,,
11469,Guagua Pichincha,Confirmed,Isotopic,14C (calibrated),4,70,,,,,
20421,Churchill,Confirmed,Isotopic,14C (uncalibrated),6,60,,,,,
12412,Pelee,Confirmed,Isotopic,14C (uncalibrated),4,50,,,,,
20634,Shasta,Confirmed,Correlation,Tephrochronology,0,50,,,,,
10156,Mauna Loa,Confirmed,Isotopic,14C (uncalibrated),0,50,,,,,
19279,Tolbachik,Confirmed,Correlation,Tephrochronology,4,50,,,,,
19006,Gorely,Confirmed,Correlation,Tephrochronology,3,50,,,,,
13972,Mutnovsky,Confirmed,Correlation,Tephrochronology,2,50,,,,,
17418,Fujisan,Confirmed,Correlation,Tephrochronology,2,50,,,,,
